case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,parallel_telephone_exchange_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,government_telecom_revenue_loss,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,telegraph_act_sections,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-103556,High Court,Sec 482 CrPC (Quashing),2,9,65,1,0,1,1,1,0,1,1,1,0.5175,1,231,0,0,1,1,1,1,1,0.7444,306,8.9704,68.52,1,1,1,502613.41,0.0946,1,33,0.2599,0.0737,4,1,1,1,0
NCRB-SYNTH-103567,Supreme Court,Sec 439 CrPC (Regular Bail),1,23,65,1,0,1,1,1,1,1,1,1,0.7432,1,150,0,0,1,1,1,1,1,0.7665,227,8.5716,16.06,1,1,1,2414549.19,0.0053,1,39,0.1076,0.0292,4,1,1,0,0
NCRB-SYNTH-103568,High Court,Sec 439 CrPC (Regular Bail),4,13,43,1,1,1,1,1,0,1,1,1,0.6101,1,265,1,1,1,1,1,1,1,0.6013,135,12.1064,42.96,1,1,1,1186991.31,0.1895,1,1,0.8275,1.1939,1,1,1,1,0
NCRB-SYNTH-103593,Trial Court,Sec 439 CrPC (Regular Bail),1,5,50,1,0,1,1,1,0,1,1,1,0.3747,1,189,0,0,1,1,1,1,1,0.8698,119,4.9182,33.24,1,1,1,1290158.02,0.0933,1,41,0.2285,0.0611,4,1,1,1,0
NCRB-SYNTH-103594,High Court,Sec 482 CrPC (Quashing),1,25,48,1,0,1,1,1,0,1,1,1,0.464,1,275,1,1,1,1,1,1,1,0.7488,120,9.9614,17.97,1,1,1,2217471.62,0.1112,1,11,0.12,0.0483,3,1,1,1,0
NCRB-SYNTH-103596,Supreme Court,Sec 482 CrPC (Quashing),15,9,51,1,0,1,1,1,0,1,1,1,0.8755,1,188,1,1,1,1,1,1,1,0.747,474,3.8631,73.02,1,1,1,1013574.39,0.1143,1,1,0.7578,1.0933,1,1,1,1,1
NCRB-SYNTH-103598,High Court,Sec 482 CrPC (Quashing),1,8,75,1,0,1,1,1,1,1,1,1,0.5228,1,146,1,1,1,1,1,1,1,0.5905,269,3.7704,34.21,1,1,1,1593236.96,0.0551,1,22,0.1313,0.0419,4,1,1,0,0
NCRB-SYNTH-103600,Trial Court,Writ Petition (Detention),2,22,29,1,0,1,1,1,0,1,1,1,0.8911,1,130,1,1,1,1,1,1,1,0.6998,470,5.7142,55.4,1,1,1,1890281.73,0.1335,1,5,0.2315,0.1292,3,1,1,0,1
NCRB-SYNTH-103602,Supreme Court,Sec 482 CrPC (Quashing),7,10,23,1,0,1,1,1,0,1,1,1,0.9007,1,216,1,0,1,1,1,1,1,0.334,133,12.1023,64.2,1,1,1,575769.17,0.0037,1,35,0.1166,0.0325,4,1,1,1,1
NCRB-SYNTH-103611,High Court,Sec 482 CrPC (Quashing),1,4,47,1,0,1,1,1,1,1,1,1,0.9302,1,158,0,0,1,1,1,1,1,0.6109,225,5.7754,53.38,1,1,1,1985100.95,0.079,1,7,0.2246,0.108,3,1,1,0,0
NCRB-SYNTH-103617,High Court,Sec 439 CrPC (Regular Bail),1,8,46,1,0,1,1,1,1,1,1,1,0.8948,1,190,1,0,1,1,1,1,1,0.5758,443,7.6804,57.49,1,1,1,2348285.67,0.1037,1,11,0.1479,0.0595,3,1,1,1,1
NCRB-SYNTH-103621,High Court,Sec 439 CrPC (Regular Bail),1,25,46,1,0,1,1,1,1,1,1,1,0.8719,1,200,1,1,1,1,1,1,1,0.7602,270,12.2164,21.77,1,1,1,1479810.71,0.0566,1,4,0.2468,0.1534,3,1,1,1,1
NCRB-SYNTH-103630,High Court,Sec 482 CrPC (Quashing),7,5,21,1,0,1,1,1,0,1,1,1,0.8585,1,284,1,1,1,1,1,1,1,0.4808,421,5.6074,64.36,1,1,1,303651.74,0.0271,1,10,0.0807,0.0336,3,1,1,1,1
NCRB-SYNTH-103649,Supreme Court,Sec 439 CrPC (Regular Bail),2,3,65,1,0,1,1,1,1,1,1,1,0.5082,1,138,1,1,1,1,1,1,1,0.6336,282,11.0891,28.68,1,1,1,2181926.02,0.0191,1,29,0.1446,0.0425,4,1,1,0,0
NCRB-SYNTH-103659,High Court,Sec 439 CrPC (Regular Bail),1,11,17,1,1,1,1,1,1,1,1,1,0.5054,1,179,1,0,1,1,1,1,1,0.5626,179,10.3426,89.8,1,1,1,2481279.43,0.123,1,32,0.2972,0.085,4,1,1,1,0
NCRB-SYNTH-103665,High Court,Trial Judgment,2,14,30,1,0,1,1,1,0,1,1,1,0.9221,1,232,1,1,1,1,1,1,1,0.5955,481,10.0893,64.72,1,1,1,2320820.23,0.15,1,9,0.1018,0.0442,3,1,1,1,1
NCRB-SYNTH-103675,Supreme Court,Sec 439 CrPC (Regular Bail),1,13,48,1,0,1,1,1,1,1,1,1,0.6785,1,251,1,1,1,1,1,1,1,0.6149,422,13.6723,34.0,1,1,1,1652968.34,0.0862,1,6,0.161,0.0827,3,1,1,1,1
NCRB-SYNTH-103685,Trial Court,Sec 439 CrPC (Regular Bail),1,19,57,1,0,1,1,1,0,1,1,1,0.7703,1,242,1,1,1,1,1,1,1,0.436,217,7.2501,46.08,1,1,1,1849759.9,0.1185,1,11,0.0601,0.0242,3,1,1,1,1
NCRB-SYNTH-103686,Supreme Court,Sec 439 CrPC (Regular Bail),2,18,27,0,0,1,1,1,1,1,1,1,0.5956,1,139,0,0,1,1,1,1,1,0.5556,427,6.3532,30.91,1,1,1,1180937.26,0.1852,1,8,0.0861,0.0392,3,1,1,1,0
NCRB-SYNTH-103698,High Court,Sec 482 CrPC (Quashing),1,6,72,1,0,1,1,1,1,1,1,1,0.5028,1,175,1,0,1,1,1,1,1,0.535,394,9.0501,32.62,1,1,1,1008311.93,0.1949,1,1,0.9241,1.3332,1,1,1,1,0
NCRB-SYNTH-103701,High Court,Sec 439 CrPC (Regular Bail),4,20,18,1,0,1,1,1,1,1,1,1,0.5391,1,250,1,0,1,1,1,1,1,0.79,400,10.8188,83.56,1,1,1,1972661.16,0.0475,1,1,0.4707,0.6791,1,1,1,1,0
NCRB-SYNTH-103702,High Court,Sec 439 CrPC (Regular Bail),1,9,39,1,0,1,1,1,0,1,1,1,0.9145,1,241,1,1,1,1,1,1,1,0.6344,348,4.036,82.41,1,1,1,760746.71,0.1235,1,2,0.4787,0.4357,1,1,1,1,1
NCRB-SYNTH-103714,Supreme Court,Sec 439 CrPC (Regular Bail),1,7,68,1,0,1,1,1,1,1,1,1,0.8715,1,251,1,1,1,1,1,1,1,0.3946,363,13.1358,63.66,1,1,1,752288.35,0.1612,1,4,0.1318,0.0819,3,1,1,1,1
NCRB-SYNTH-103730,High Court,Sec 439 CrPC (Regular Bail),2,13,64,1,1,1,1,1,1,1,1,1,0.4813,1,143,0,0,1,1,1,1,1,0.9001,314,8.0829,79.63,1,1,1,1683129.24,0.0966,1,3,0.7095,0.5118,1,1,1,1,0
NCRB-SYNTH-103737,Supreme Court,Sec 439 CrPC (Regular Bail),1,23,79,1,1,1,1,1,0,1,1,1,0.7493,1,178,1,1,1,1,1,1,1,0.3288,293,9.1253,26.98,1,1,1,1772455.23,0.1721,1,42,0.0805,0.0214,4,1,1,0,1
NCRB-SYNTH-103740,High Court,Sec 439 CrPC (Regular Bail),2,8,59,1,0,1,1,1,0,1,1,1,0.7881,1,121,1,1,1,1,1,1,1,0.8845,222,11.0553,87.97,1,1,1,1024983.77,0.1349,1,9,0.0954,0.0414,3,1,1,0,1
NCRB-SYNTH-103747,High Court,Sec 482 CrPC (Quashing),1,8,70,1,1,1,1,1,0,1,1,1,0.8232,1,232,1,1,1,1,1,1,1,0.7461,136,10.6864,75.33,1,1,1,390309.77,0.1701,1,4,0.1367,0.0849,3,1,1,0,1
NCRB-SYNTH-103754,High Court,Sec 439 CrPC (Regular Bail),2,18,44,1,0,1,1,1,1,1,1,1,0.8665,1,157,1,1,1,1,1,1,1,0.6058,395,12.6324,47.46,1,1,1,1420884.34,0.1119,1,11,0.1051,0.0423,3,1,1,1,1
NCRB-SYNTH-103767,High Court,Sec 439 CrPC (Regular Bail),1,15,23,1,1,1,1,1,0,1,1,1,0.6097,1,153,1,1,1,1,1,1,1,0.3771,181,13.4336,37.85,1,1,1,2297905.12,0.0126,1,7,0.064,0.0308,3,1,1,0,0
NCRB-SYNTH-103775,High Court,Sec 439 CrPC (Regular Bail),15,21,78,1,0,1,1,1,1,1,1,1,0.561,1,251,1,1,1,1,1,1,1,0.739,493,11.4974,27.97,1,1,1,677132.48,0.1889,1,1,0.494,0.7127,1,1,1,1,0
NCRB-SYNTH-103778,Supreme Court,Sec 439 CrPC (Regular Bail),2,7,55,1,0,1,1,1,0,1,1,1,0.3934,1,224,1,1,1,1,1,1,1,0.5292,405,10.7105,38.9,1,1,1,2418862.07,0.0774,1,6,0.1937,0.0996,3,1,1,1,0
NCRB-SYNTH-103779,High Court,Writ Petition (Detention),7,21,44,1,1,1,1,1,1,1,1,1,0.8871,1,189,0,0,1,1,1,1,1,0.6782,120,10.5722,63.42,1,1,1,1499437.69,0.0905,1,11,0.24,0.0966,3,1,1,0,0
NCRB-SYNTH-103787,High Court,Sec 439 CrPC (Regular Bail),1,4,51,1,0,1,1,1,0,1,1,1,0.8374,1,236,1,1,1,1,1,1,1,0.6099,163,6.2788,16.43,1,1,1,389205.0,0.0202,1,9,0.0939,0.0408,3,1,1,1,1
NCRB-SYNTH-103793,Supreme Court,Sec 482 CrPC (Quashing),1,23,62,1,0,1,1,1,1,1,1,1,0.6685,1,167,1,1,1,1,1,1,1,0.8739,414,9.5874,37.94,1,1,1,1483161.12,0.1479,1,5,0.2201,0.1228,3,1,1,1,1
NCRB-SYNTH-103796,High Court,Sec 439 CrPC (Regular Bail),4,24,28,1,0,1,1,1,0,1,1,1,0.4286,1,261,1,1,1,1,1,1,1,0.3869,236,10.8323,16.67,1,1,1,1419767.88,0.187,1,9,0.1808,0.0785,3,1,1,1,0
NCRB-SYNTH-103800,Supreme Court,Sec 482 CrPC (Quashing),1,12,54,1,0,1,1,1,0,1,1,1,0.843,1,256,1,1,1,1,1,1,1,0.8091,382,5.2327,49.09,1,1,1,378606.69,0.046,1,7,0.1947,0.0936,3,1,1,1,1
NCRB-SYNTH-103811,High Court,Sec 439 CrPC (Regular Bail),1,9,63,1,0,1,1,1,1,1,1,1,0.5284,1,226,0,0,1,1,1,1,1,0.5819,395,10.9725,67.18,1,1,1,1197012.39,0.1701,1,1,0.6842,0.9871,1,1,1,1,0
NCRB-SYNTH-103814,High Court,Sec 439 CrPC (Regular Bail),1,6,73,1,1,1,1,1,0,1,1,1,0.4342,1,281,1,1,1,1,1,1,1,0.7461,305,6.3861,61.3,1,1,1,2025896.32,0.0503,1,10,0.0825,0.0344,3,1,1,1,0
NCRB-SYNTH-103816,High Court,Sec 439 CrPC (Regular Bail),2,17,50,1,0,1,1,1,0,1,1,1,0.8867,1,267,1,1,1,1,1,1,1,0.6762,103,13.7379,68.51,1,1,1,834265.03,0.1862,1,42,0.1339,0.0356,4,1,1,1,1
NCRB-SYNTH-103840,High Court,Sec 439 CrPC (Regular Bail),1,3,26,1,0,1,1,1,0,1,1,1,0.6951,1,272,1,1,1,1,1,1,1,0.6388,260,8.7954,76.16,1,1,1,301910.48,0.1523,1,2,0.8106,0.7378,1,1,1,1,1
NCRB-SYNTH-103846,Trial Court,Sec 439 CrPC (Regular Bail),2,15,20,0,0,1,1,1,1,1,1,1,0.7744,1,170,1,1,1,1,1,1,1,0.7935,111,5.1572,17.18,1,1,1,278196.67,0.0188,1,4,0.138,0.0858,3,1,1,1,1
NCRB-SYNTH-103848,Supreme Court,Sec 439 CrPC (Regular Bail),4,21,12,1,1,1,1,1,0,1,1,1,0.6042,1,122,1,1,1,1,1,1,1,0.6872,169,11.1065,65.46,1,1,1,788453.57,0.1176,1,3,0.6446,0.4649,1,1,1,0,0
NCRB-SYNTH-103853,Supreme Court,Sec 482 CrPC (Quashing),1,20,19,1,0,1,1,1,0,1,1,1,0.8788,1,194,0,0,1,1,1,1,1,0.5094,333,9.6785,62.23,1,1,1,1660104.81,0.1242,1,6,0.1348,0.0693,3,1,1,1,0
NCRB-SYNTH-103855,Trial Court,Sec 439 CrPC (Regular Bail),1,5,33,1,1,1,1,1,0,1,1,1,0.6659,1,216,1,1,1,1,1,1,1,0.4666,123,6.496,29.27,1,1,1,787665.14,0.152,1,11,0.2319,0.0933,3,1,1,0,1
NCRB-SYNTH-103858,Supreme Court,Sec 482 CrPC (Quashing),1,4,65,1,0,1,1,1,0,1,1,1,0.5686,1,266,1,1,1,1,1,1,1,0.4973,371,8.5731,15.05,1,1,1,1057780.82,0.0546,1,14,0.2697,0.0996,4,1,1,1,0
NCRB-SYNTH-103862,High Court,Sec 439 CrPC (Regular Bail),21,21,35,1,0,1,1,1,1,1,1,1,0.5603,1,264,0,0,1,1,1,1,1,0.4289,111,11.0092,39.43,1,1,1,1640758.74,0.1535,1,1,0.7259,1.0473,1,1,1,1,0
NCRB-SYNTH-103868,Supreme Court,Writ Petition (Detention),1,10,78,1,0,1,1,1,0,1,1,1,0.4411,1,282,1,1,1,1,1,1,1,0.7492,437,8.0472,87.45,1,1,1,1417294.08,0.1665,1,5,0.1441,0.0805,3,1,1,1,0
NCRB-SYNTH-103869,Trial Court,Sec 439 CrPC (Regular Bail),1,22,33,1,1,1,1,1,0,1,1,1,0.6626,1,155,1,1,1,1,1,1,1,0.7008,488,10.4017,42.25,1,1,1,753933.19,0.0645,1,11,0.0536,0.0216,3,1,1,0,1
NCRB-SYNTH-103879,High Court,Sec 439 CrPC (Regular Bail),27,25,53,1,0,1,1,1,1,1,1,1,0.5447,1,154,1,0,1,1,1,1,1,0.6094,179,4.351,42.66,1,1,1,653866.41,0.1877,1,22,0.1374,0.0438,4,1,1,1,0
NCRB-SYNTH-103888,High Court,Sec 482 CrPC (Quashing),1,14,35,0,0,1,1,1,0,1,1,1,0.4105,1,198,0,0,1,1,1,1,1,0.6031,192,9.2314,74.45,1,1,1,1289638.83,0.1518,1,42,0.1159,0.0308,4,1,1,1,0
NCRB-SYNTH-103889,High Court,Sec 439 CrPC (Regular Bail),4,14,66,1,0,1,1,1,0,1,1,1,0.7479,1,292,1,1,1,1,1,1,1,0.5852,481,9.7199,73.63,1,1,1,945030.05,0.0978,1,30,0.2899,0.0844,4,1,1,1,1
NCRB-SYNTH-103893,High Court,Sec 439 CrPC (Regular Bail),1,5,45,1,0,1,1,1,1,1,1,1,0.5108,1,247,0,1,1,1,1,1,1,0.803,157,6.8806,31.7,1,1,1,1639690.77,0.0327,1,1,0.9199,1.3272,1,1,1,1,0
NCRB-SYNTH-103909,High Court,Trial Judgment,1,12,26,1,0,1,1,1,0,1,1,1,0.539,1,151,0,0,1,1,1,1,1,0.6137,103,5.853,66.72,1,1,1,962707.39,0.0184,1,44,0.2216,0.0582,4,1,1,1,0
NCRB-SYNTH-103919,High Court,Sec 439 CrPC (Regular Bail),1,25,27,0,0,1,1,1,0,1,1,1,0.8324,1,163,0,1,1,1,1,1,1,0.905,249,10.3489,68.44,1,1,1,1637160.79,0.0231,1,21,0.1424,0.0461,4,1,1,1,0
NCRB-SYNTH-103927,High Court,Sec 439 CrPC (Regular Bail),7,6,75,1,1,1,1,1,0,1,1,1,0.9753,1,218,1,1,1,1,1,1,1,0.4821,367,5.5859,84.45,1,1,1,927533.45,0.0373,1,10,0.0742,0.0309,3,1,1,1,1
NCRB-SYNTH-103928,Supreme Court,Sec 439 CrPC (Regular Bail),1,23,19,1,0,1,1,1,1,1,1,1,0.501,1,199,1,1,1,1,1,1,1,0.5884,439,7.7964,20.5,1,1,1,1166873.28,0.1127,1,1,0.6316,0.9113,1,1,1,1,0
NCRB-SYNTH-103929,High Court,Sec 482 CrPC (Quashing),1,18,70,1,0,1,1,1,0,1,1,1,0.7563,1,275,1,1,1,1,1,1,1,0.6696,114,9.4231,25.09,1,1,1,1512042.13,0.1402,1,8,0.0881,0.0401,3,1,1,1,1
NCRB-SYNTH-103933,High Court,Writ Petition (Detention),2,6,48,1,1,1,1,1,0,1,1,1,0.8017,1,166,1,1,1,1,1,1,1,0.6028,207,13.2965,61.82,1,1,1,227350.51,0.1675,1,11,0.1835,0.0739,3,1,1,1,1
NCRB-SYNTH-103947,High Court,Sec 482 CrPC (Quashing),4,5,23,1,0,1,1,1,1,1,1,1,0.6328,1,161,1,1,1,1,1,1,1,0.7466,179,9.2238,82.76,1,1,1,2060303.41,0.1378,1,6,0.1499,0.077,3,1,1,1,0
NCRB-SYNTH-103948,High Court,Sec 439 CrPC (Regular Bail),7,22,56,1,0,1,1,1,1,1,1,1,0.741,1,255,1,1,1,1,1,1,1,0.8041,189,9.6338,54.34,1,1,1,1641675.25,0.1688,1,8,0.0732,0.0333,3,1,1,1,1
NCRB-SYNTH-103961,High Court,Sec 482 CrPC (Quashing),4,21,19,1,0,1,1,1,1,1,1,1,0.7893,1,236,1,1,1,1,1,1,1,0.729,297,12.7475,54.27,1,1,1,933664.72,0.0258,1,4,0.222,0.1379,3,1,1,1,1
NCRB-SYNTH-103964,High Court,Sec 439 CrPC (Regular Bail),2,11,64,1,0,1,1,1,1,1,1,1,0.8861,1,226,1,1,1,1,1,1,1,0.5458,181,6.4732,88.85,1,1,1,524697.39,0.1696,1,18,0.1795,0.0609,4,1,1,0,1
NCRB-SYNTH-103969,Trial Court,Sec 482 CrPC (Quashing),1,4,33,1,0,1,1,1,0,1,1,1,0.6637,1,192,0,0,1,1,1,1,1,0.7652,262,8.3241,42.57,1,1,1,2133504.28,0.1266,1,4,0.195,0.1212,3,1,1,1,0
NCRB-SYNTH-104001,High Court,Sec 482 CrPC (Quashing),2,20,49,1,0,1,1,1,0,1,1,1,0.6157,1,299,0,0,1,1,1,1,1,0.578,291,4.2752,41.17,1,1,1,1926193.99,0.0928,1,9,0.0893,0.0388,3,1,1,1,0
NCRB-SYNTH-104009,High Court,Writ Petition (Detention),1,24,72,1,0,1,1,1,0,1,1,1,0.6087,1,256,1,1,1,1,1,1,1,0.9763,232,9.0142,78.83,1,1,1,70314.37,0.1319,1,2,0.5109,0.4651,1,1,1,1,0
NCRB-SYNTH-104013,Supreme Court,Sec 439 CrPC (Regular Bail),2,8,43,1,0,1,1,1,0,1,1,1,0.5565,1,289,1,1,1,1,1,1,1,0.7439,191,13.5637,27.04,1,1,1,1485252.49,0.0385,1,10,0.1221,0.0509,3,1,1,1,0
NCRB-SYNTH-104015,High Court,Sec 439 CrPC (Regular Bail),1,18,58,1,0,1,1,1,1,1,1,1,0.7712,1,296,1,1,1,1,1,1,1,0.6882,370,5.6539,58.14,1,1,1,1045629.06,0.1135,1,3,0.4314,0.3112,1,1,1,1,1
NCRB-SYNTH-104023,Trial Court,Sec 439 CrPC (Regular Bail),1,24,72,1,0,1,1,1,0,1,1,1,0.617,1,197,1,1,1,1,1,1,1,0.7549,479,12.7146,89.97,1,1,1,1916982.05,0.0702,1,4,0.231,0.1435,3,1,1,1,0
NCRB-SYNTH-104025,High Court,Sec 439 CrPC (Regular Bail),7,13,18,1,0,1,1,1,1,1,1,1,0.5104,1,255,1,1,1,1,1,1,1,0.8053,135,7.5137,57.92,1,1,1,593888.18,0.1812,1,2,0.6962,0.6337,1,1,1,1,0
NCRB-SYNTH-104031,Trial Court,Sec 439 CrPC (Regular Bail),1,11,56,1,1,1,1,1,0,1,1,1,0.8712,1,145,1,1,1,1,1,1,1,0.5654,236,8.8335,21.11,1,1,1,829898.15,0.1303,1,40,0.1654,0.0445,4,1,1,1,1
NCRB-SYNTH-104039,High Court,Sec 439 CrPC (Regular Bail),1,14,54,1,1,1,1,1,0,1,1,1,0.6866,1,137,1,1,1,1,1,1,1,0.7496,320,7.3151,74.71,1,1,1,1844877.14,0.1642,1,3,0.8237,0.5942,1,1,1,0,1
NCRB-SYNTH-104040,Trial Court,Sec 439 CrPC (Regular Bail),7,12,45,1,1,1,1,1,0,1,1,1,0.4374,1,206,1,1,1,1,1,1,1,0.7947,186,6.131,88.84,1,1,1,2236715.22,0.0296,1,30,0.2599,0.0757,4,1,1,1,0
NCRB-SYNTH-104044,High Court,Sec 439 CrPC (Regular Bail),1,25,18,1,1,1,1,1,0,1,1,1,0.6878,1,215,1,0,1,1,1,1,1,0.5035,498,5.7045,24.19,1,1,1,1516738.24,0.0093,1,8,0.159,0.0723,3,1,1,1,1
NCRB-SYNTH-104048,High Court,Sec 482 CrPC (Quashing),1,18,20,1,0,1,1,1,0,1,1,1,0.7992,1,174,0,0,1,1,1,1,1,0.6463,330,6.6091,71.04,1,1,1,1049079.67,0.1133,1,22,0.2358,0.0752,4,1,1,1,0
NCRB-SYNTH-104052,High Court,Sec 439 CrPC (Regular Bail),2,15,33,1,0,1,1,1,1,1,1,1,0.7732,1,218,1,1,1,1,1,1,1,0.4634,199,5.0727,48.7,1,1,1,2470605.57,0.1045,1,41,0.2705,0.0724,4,1,1,1,1
NCRB-SYNTH-104054,High Court,Writ Petition (Detention),1,21,10,1,0,1,1,1,1,1,1,1,0.8487,1,283,0,0,1,1,1,1,1,0.5074,419,11.7546,55.73,1,1,1,1365311.39,0.1101,1,39,0.273,0.074,4,1,1,1,0
NCRB-SYNTH-104069,High Court,Sec 482 CrPC (Quashing),15,3,70,1,0,1,1,1,0,1,1,1,0.9245,1,271,1,1,1,1,1,1,1,0.6874,112,10.7108,18.84,1,1,1,2267903.39,0.1803,1,3,0.7933,0.5723,1,1,1,1,1
NCRB-SYNTH-104072,High Court,Sec 439 CrPC (Regular Bail),2,11,78,1,0,1,1,1,0,1,1,1,0.7207,1,182,0,0,1,1,1,1,1,0.7021,413,13.463,62.07,1,1,1,2324047.23,0.0871,1,1,0.5496,0.7929,1,1,1,0,0
NCRB-SYNTH-104073,High Court,Sec 439 CrPC (Regular Bail),1,12,30,1,1,1,1,1,1,1,1,1,0.6648,1,270,1,1,1,1,1,1,1,0.7692,220,9.9094,49.73,1,1,1,196689.11,0.1307,1,9,0.2304,0.1001,3,1,1,1,1
NCRB-SYNTH-104074,High Court,Writ Petition (Detention),1,11,13,1,0,1,1,1,1,1,1,1,0.646,1,268,0,0,1,1,1,1,1,0.5992,185,7.8687,29.66,1,1,1,1399222.49,0.0272,1,40,0.1677,0.0452,4,1,1,1,0
NCRB-SYNTH-104075,High Court,Sec 439 CrPC (Regular Bail),1,14,67,1,0,1,1,1,0,1,1,1,0.843,1,241,1,1,1,1,1,1,1,0.7339,355,11.6003,70.33,1,1,1,2463712.65,0.0961,1,10,0.2148,0.0896,3,1,1,1,1
NCRB-SYNTH-104076,High Court,Sec 439 CrPC (Regular Bail),1,12,16,1,0,1,1,1,1,1,1,1,0.5378,1,282,1,1,1,1,1,1,1,0.8148,433,7.5977,26.98,1,1,1,1179714.48,0.0268,1,2,0.8974,0.8168,1,1,1,1,0
NCRB-SYNTH-104081,High Court,Sec 439 CrPC (Regular Bail),1,16,10,1,1,1,1,1,0,1,1,1,0.4643,1,192,0,0,1,1,1,1,1,0.739,126,8.7129,42.76,1,1,1,1028110.76,0.0743,1,10,0.1873,0.0781,3,1,1,1,0
NCRB-SYNTH-104083,High Court,Sec 439 CrPC (Regular Bail),15,9,78,1,0,1,1,1,1,1,1,1,0.7449,1,209,0,0,1,1,1,1,1,0.6301,153,12.4604,43.42,1,1,1,2231265.13,0.0686,1,10,0.1665,0.0694,3,1,1,1,0
NCRB-SYNTH-104088,High Court,Sec 439 CrPC (Regular Bail),2,12,73,1,0,1,1,1,1,1,1,1,0.9559,1,185,1,1,1,1,1,1,1,0.5795,270,9.4596,33.58,1,1,1,1792111.08,0.1599,1,9,0.1666,0.0723,3,1,1,1,1
NCRB-SYNTH-104101,High Court,Sec 482 CrPC (Quashing),15,12,17,1,0,1,1,1,0,1,1,1,0.8651,1,290,1,1,1,1,1,1,1,0.6283,292,6.9616,21.22,1,1,1,1358506.87,0.1098,1,7,0.0683,0.0328,3,1,1,1,1
NCRB-SYNTH-104106,Supreme Court,Sec 482 CrPC (Quashing),4,12,69,0,0,1,1,1,0,1,1,1,0.6107,1,182,1,1,1,1,1,1,1,0.6158,293,6.6952,61.81,1,1,1,1981772.28,0.0077,1,18,0.2055,0.0698,4,1,1,1,0
NCRB-SYNTH-104110,High Court,Sec 482 CrPC (Quashing),2,22,43,1,1,1,1,1,1,1,1,1,0.7467,1,222,0,0,1,1,1,1,1,0.4624,232,5.7527,77.58,1,1,1,74865.27,0.1393,1,4,0.111,0.069,3,1,1,1,0
NCRB-SYNTH-104111,High Court,Sec 439 CrPC (Regular Bail),1,17,18,1,0,1,1,1,0,1,1,1,0.6316,1,212,1,1,1,1,1,1,1,0.5277,346,10.7873,27.65,1,1,1,1965851.68,0.199,1,9,0.0997,0.0433,3,1,1,1,0
NCRB-SYNTH-104115,High Court,Sec 439 CrPC (Regular Bail),1,4,54,1,1,1,1,1,1,1,1,1,0.4095,1,182,1,0,1,1,1,1,1,0.7503,452,13.8835,79.44,1,1,1,511000.27,0.0575,1,4,0.2493,0.1549,3,1,1,1,0
NCRB-SYNTH-104123,High Court,Sec 439 CrPC (Regular Bail),1,12,26,1,1,1,1,1,0,1,1,1,0.7899,1,131,0,0,1,1,1,1,1,0.6674,253,13.8534,67.74,1,1,1,264790.88,0.0881,1,27,0.2411,0.0724,4,1,1,0,0
NCRB-SYNTH-104126,High Court,Sec 439 CrPC (Regular Bail),1,21,16,1,0,1,1,1,0,1,1,1,0.7047,1,207,0,0,1,1,1,1,1,0.9055,329,9.8076,75.39,1,1,1,2126414.45,0.1502,1,6,0.195,0.1002,3,1,1,0,0
NCRB-SYNTH-104127,High Court,Sec 439 CrPC (Regular Bail),1,8,60,1,0,1,1,1,0,1,1,1,0.7426,1,168,1,1,1,1,1,1,1,0.5772,454,4.1882,62.08,1,1,1,675774.35,0.0006,1,7,0.1815,0.0873,3,1,1,1,1
NCRB-SYNTH-104133,Trial Court,Sec 482 CrPC (Quashing),1,10,25,1,0,1,1,1,1,1,1,1,0.54,1,263,1,1,1,1,1,1,1,0.7153,251,11.7056,51.88,1,1,1,1862872.98,0.151,1,11,0.0752,0.0303,3,1,1,1,0
NCRB-SYNTH-104134,High Court,Writ Petition (Detention),4,4,66,1,0,1,1,1,0,1,1,1,0.6261,1,212,0,0,1,1,1,1,1,0.8698,272,13.3922,58.54,1,1,1,1190577.76,0.1846,1,3,0.8438,0.6087,1,1,1,1,0
NCRB-SYNTH-104135,High Court,Sec 439 CrPC (Regular Bail),1,3,34,1,1,1,1,1,0,1,1,1,0.7267,1,282,1,1,1,1,1,1,1,0.8072,238,4.4093,40.53,1,1,1,120302.6,0.032,1,10,0.0874,0.0365,3,1,1,1,1
NCRB-SYNTH-104139,Supreme Court,Sec 439 CrPC (Regular Bail),4,8,31,1,0,1,1,1,1,1,1,1,0.5308,1,126,1,0,1,1,1,1,1,0.4902,290,13.3927,55.22,1,1,1,2433718.05,0.1858,1,28,0.3194,0.0949,4,1,1,1,0
