case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,cybercrime_indicator,financial_fraud_indicator,organized_operation_indicator,repeat_offender_indicator,ipc_420,ipc_468_471,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,internet_banking_software_targeted,banking_password_compromised,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,account_frozen_indicator,suspicious_credit_not_reported,bank_correction_request_absent,is_fund_transit_velocity_applicable,fund_transit_velocity_minutes,fan_in_count,linked_beneficiary_account_count,it_act_66,it_act_66c,reasonable_doubt_identity_gap,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_high_risk_cyber_syndicate,label_public_order_vs_law_and_order,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-102539,Supreme Court,Sec 482 CrPC (Quashing),4,5,49,1,0,1,1,1,1,1,1,1,0.5375,1,92,1,1,0.0711,2,1.0,75.91,1,1,11068003.51,0.3897,1,1,1,1,21.71,25,5,1,1,1,39,0.1107,0.03,4,1,1,0,0
NCRB-SYNTH-102540,Trial Court,Sec 439 CrPC (Regular Bail),7,22,52,1,0,1,1,1,0,1,1,1,0.5139,0,134,1,1,0.1175,8,1.1788,179.36,1,1,3743794.98,0.472,1,1,1,1,8.23,17,6,1,1,1,4,0.2298,0.1428,3,1,1,0,0
NCRB-SYNTH-102542,Trial Court,Sec 439 CrPC (Regular Bail),4,21,66,1,0,1,1,1,1,1,1,1,0.6706,1,49,1,1,0.1304,6,1.0539,75.58,1,1,11489698.6,0.5301,1,1,1,1,7.03,22,14,1,1,1,2,0.7257,0.6605,1,1,1,0,1
NCRB-SYNTH-102543,High Court,Sec 439 CrPC (Regular Bail),7,20,42,1,0,1,1,1,0,1,1,1,0.5103,1,52,1,0,0.0268,7,1.0852,90.7,1,1,3214563.25,0.2568,1,1,1,1,54.54,11,9,1,1,1,34,0.2868,0.0807,4,1,1,1,0
NCRB-SYNTH-102553,High Court,Sec 482 CrPC (Quashing),2,10,53,1,0,1,1,1,0,1,1,1,0.7788,1,137,0,0,0.1128,9,1.1296,69.06,1,1,12987941.87,0.4574,1,1,1,1,12.58,19,6,1,1,1,2,0.8252,0.7512,1,1,1,0,1
NCRB-SYNTH-102561,Trial Court,Sec 482 CrPC (Quashing),15,6,48,1,0,1,1,1,0,1,1,1,0.4061,1,124,0,0,0.0377,3,1.0023,82.78,1,1,840258.75,0.7336,1,1,1,1,24.74,12,12,1,1,1,7,0.1129,0.0543,3,1,1,0,0
NCRB-SYNTH-102562,Supreme Court,Sec 439 CrPC (Regular Bail),4,8,98,1,0,1,1,1,0,1,1,1,0.4682,1,55,1,1,0.0999,1,1.2654,117.9,1,1,12895940.19,0.335,1,1,1,1,4.26,24,5,1,1,1,37,0.218,0.0599,4,1,1,0,0
NCRB-SYNTH-102569,High Court,Sec 439 CrPC (Regular Bail),4,18,60,1,0,1,1,1,0,1,1,1,0.5203,1,168,1,1,0.0868,3,1.197,70.38,1,1,655831.39,0.765,1,1,1,1,4.32,22,11,1,1,1,27,0.1223,0.0367,4,1,1,0,0
NCRB-SYNTH-102590,High Court,Sec 439 CrPC (Regular Bail),4,20,100,1,0,1,1,1,1,1,1,1,0.7108,1,39,1,1,0.0683,4,1.1353,113.31,1,1,1222165.02,0.4199,1,1,1,1,7.95,8,6,1,1,1,2,0.6795,0.6185,1,1,1,0,1
NCRB-SYNTH-102591,Trial Court,Sec 439 CrPC (Regular Bail),15,4,95,1,0,1,1,1,1,1,1,1,0.8166,1,155,1,1,0.0766,3,1.0344,85.17,1,1,13972014.87,0.2359,1,1,1,1,15.38,10,7,1,1,1,43,0.1727,0.0456,4,1,1,0,1
NCRB-SYNTH-102592,High Court,Sec 439 CrPC (Regular Bail),21,10,71,1,0,1,1,1,0,1,1,1,0.5467,1,157,1,1,0.0401,5,1.1558,90.97,1,1,3634692.22,0.445,1,1,1,1,16.75,25,12,1,1,1,30,0.1451,0.0422,4,1,1,0,0
NCRB-SYNTH-102596,Trial Court,Sec 482 CrPC (Quashing),2,24,48,1,0,1,1,1,0,1,1,1,0.9681,1,150,1,1,0.0341,1,1.0336,147.9,1,1,7777648.93,0.3136,1,1,1,1,7.8,21,7,1,1,1,27,0.1993,0.0598,4,1,1,0,1
NCRB-SYNTH-102603,Trial Court,Sec 482 CrPC (Quashing),7,20,61,1,0,1,1,1,0,1,1,1,0.5327,1,79,1,1,0.1338,8,1.0461,30.33,1,1,7467789.16,0.3655,1,1,1,1,24.32,5,9,1,1,1,26,0.1892,0.0574,4,1,1,0,0
NCRB-SYNTH-102609,Supreme Court,Sec 439 CrPC (Regular Bail),2,24,45,1,0,1,1,1,0,1,1,1,0.453,1,38,0,0,0.1824,7,1.1597,80.52,1,1,5927887.61,0.4096,1,1,1,1,8.98,17,5,1,1,1,2,0.546,0.497,1,1,1,0,0
NCRB-SYNTH-102611,Trial Court,Sec 439 CrPC (Regular Bail),1,18,60,1,0,1,1,1,0,1,1,1,0.4769,1,73,1,1,0.0097,8,1.244,103.2,1,1,3100107.82,0.9752,1,1,1,1,8.57,23,6,1,1,1,30,0.2904,0.0846,4,1,1,0,0
NCRB-SYNTH-102614,Supreme Court,Sec 482 CrPC (Quashing),15,20,7,1,1,1,1,1,1,1,1,1,0.9574,1,38,1,1,0.1323,8,1.0,123.2,1,1,2450585.25,0.7604,1,1,1,1,3.42,20,3,1,1,1,4,0.2408,0.1496,3,1,1,0,1
NCRB-SYNTH-102619,High Court,Sec 439 CrPC (Regular Bail),2,24,60,1,0,1,1,1,0,1,1,1,0.6648,1,130,1,1,0.0564,2,1.0736,133.82,1,1,3938076.73,0.5665,1,1,1,1,7.43,19,9,1,1,1,15,0.138,0.0498,4,1,1,0,1
NCRB-SYNTH-102621,Supreme Court,Sec 439 CrPC (Regular Bail),2,3,69,1,0,1,1,1,1,1,1,1,0.6187,1,156,0,0,0.0591,7,1.0,52.41,1,1,13994795.7,0.9881,1,1,1,1,26.18,12,6,1,1,1,10,0.1333,0.0556,3,1,1,0,1
NCRB-SYNTH-102632,High Court,Trial Judgment,7,23,71,0,1,1,1,1,0,1,1,1,0.7993,1,91,1,0,0.109,1,1.0,135.7,1,1,9860720.21,0.2846,1,1,1,1,18.62,13,5,1,1,1,41,0.2211,0.0592,4,1,1,1,1
NCRB-SYNTH-102635,High Court,Sec 439 CrPC (Regular Bail),15,20,98,1,0,1,1,1,0,1,1,1,0.407,0,39,1,1,0.1018,3,1.0513,30.96,1,1,2705023.25,0.1637,1,1,1,1,37.84,8,7,1,1,1,18,0.18,0.0611,4,1,1,0,0
NCRB-SYNTH-102638,Trial Court,Sec 482 CrPC (Quashing),2,14,69,1,0,1,1,1,0,1,1,1,0.5113,0,100,1,0,0.0729,2,1.2047,109.9,1,1,3798244.5,0.1769,1,1,1,1,8.48,25,4,1,1,1,17,0.1114,0.0385,4,1,1,0,0
NCRB-SYNTH-102640,High Court,Sec 482 CrPC (Quashing),2,24,78,1,0,1,1,1,0,1,1,1,0.6181,1,74,1,1,0.0157,6,1.2054,41.39,1,1,9405176.96,0.7274,1,1,1,1,3.45,3,9,1,1,1,41,0.2241,0.06,4,1,1,0,1
NCRB-SYNTH-102643,High Court,Sec 482 CrPC (Quashing),1,5,7,1,0,1,1,1,0,1,1,1,0.6059,1,118,1,1,0.0342,7,1.0526,69.05,1,1,3625303.0,0.3963,1,1,1,1,9.99,21,6,1,1,1,7,0.168,0.0808,3,1,1,0,1
NCRB-SYNTH-102655,High Court,Sec 482 CrPC (Quashing),1,15,28,1,0,1,1,1,0,1,1,1,0.9092,1,26,1,1,0.0679,9,1.0776,146.17,1,1,13777694.85,0.3636,1,1,1,1,20.63,25,10,1,1,1,45,0.1962,0.0513,4,1,1,0,1
NCRB-SYNTH-102657,Trial Court,Sec 439 CrPC (Regular Bail),2,25,69,0,1,1,1,1,0,1,1,1,0.896,1,130,1,1,0.0548,1,1.0097,99.58,1,1,3232816.06,0.4037,1,1,1,1,5.57,14,11,1,1,1,34,0.1857,0.0522,4,1,1,0,1
NCRB-SYNTH-102669,High Court,Sec 439 CrPC (Regular Bail),21,18,78,1,0,1,1,1,1,1,1,1,0.6424,1,134,1,0,0.1555,4,1.0865,160.55,1,1,13406286.86,0.4701,1,1,1,1,7.04,15,3,1,1,1,1,0.7173,1.0349,1,1,1,0,1
NCRB-SYNTH-102673,High Court,Sec 482 CrPC (Quashing),1,8,66,1,0,1,1,1,0,1,1,1,0.7406,1,80,0,0,0.0464,7,1.2188,46.74,1,1,2445360.05,0.2264,1,1,1,1,62.5,16,12,1,1,1,29,0.189,0.0556,4,1,1,0,1
NCRB-SYNTH-102682,Trial Court,Sec 439 CrPC (Regular Bail),4,17,70,1,0,1,1,1,1,1,1,1,0.4107,1,17,1,1,0.0509,5,1.0,100.52,1,1,9977070.57,0.6496,1,1,1,1,6.64,3,8,1,1,1,11,0.1602,0.0645,3,1,1,0,0
NCRB-SYNTH-102699,High Court,Sec 439 CrPC (Regular Bail),21,6,21,1,0,1,1,1,1,1,1,1,0.4943,1,170,1,1,0.1816,6,1.0376,36.84,1,1,8218773.93,0.7783,1,1,1,1,8.04,16,12,1,1,1,5,0.117,0.0653,3,1,1,0,0
NCRB-SYNTH-102700,High Court,Sec 439 CrPC (Regular Bail),7,9,31,1,0,1,1,1,1,1,1,1,0.5457,1,147,1,1,0.0,2,1.0,140.77,1,1,5253615.28,0.3603,1,1,1,1,7.83,22,11,1,1,1,44,0.3169,0.0833,4,1,1,0,0
NCRB-SYNTH-102705,Trial Court,Trial Judgment,1,10,33,1,1,1,1,1,1,1,1,1,0.6239,1,100,1,1,0.138,3,1.2166,105.26,1,1,3467397.07,0.8536,1,1,1,1,4.44,11,11,1,1,1,36,0.2494,0.0691,4,1,1,1,1
NCRB-SYNTH-102706,High Court,Sec 439 CrPC (Regular Bail),4,25,17,1,0,1,1,1,1,1,1,1,0.8429,1,88,1,1,0.1941,3,1.1271,100.13,1,1,7434010.31,0.8416,1,1,1,1,1.18,7,10,1,1,1,3,0.8244,0.5947,1,1,1,1,1
NCRB-SYNTH-102711,Supreme Court,Trial Judgment,21,6,53,1,0,1,1,1,0,1,1,1,0.7552,1,43,0,0,0.131,2,1.2172,92.12,1,1,10382388.65,0.8832,1,1,1,1,11.92,9,9,1,1,1,7,0.1978,0.0951,3,1,1,0,1
NCRB-SYNTH-102719,Trial Court,Sec 482 CrPC (Quashing),2,12,27,1,0,1,1,1,0,1,1,1,0.4579,1,65,1,1,0.0547,9,1.1454,45.94,1,1,612443.03,0.491,1,1,1,1,22.7,18,15,1,1,1,8,0.1807,0.0822,3,1,1,0,0
NCRB-SYNTH-102722,High Court,Sec 482 CrPC (Quashing),2,16,30,1,0,1,1,1,0,1,1,1,0.9511,1,151,1,1,0.0651,4,1.1688,34.25,1,1,8965628.6,0.5355,1,1,1,1,1.46,23,6,1,1,1,27,0.2541,0.0763,4,1,1,0,1
NCRB-SYNTH-102723,High Court,Sec 439 CrPC (Regular Bail),2,22,52,1,0,1,1,1,1,1,1,1,0.6364,0,120,1,0,0.0248,6,1.0,122.91,1,1,7815680.03,0.5236,1,1,1,1,59.72,18,6,1,1,1,45,0.3002,0.0784,4,1,1,0,1
NCRB-SYNTH-102731,High Court,Sec 439 CrPC (Regular Bail),4,22,78,1,0,1,1,1,1,1,1,1,0.7656,0,55,0,0,0.1333,1,1.124,57.78,1,1,8932559.9,0.4402,1,1,1,1,6.97,12,4,1,1,1,11,0.1301,0.0524,3,1,1,0,1
NCRB-SYNTH-102736,High Court,Sec 482 CrPC (Quashing),2,23,61,1,0,1,1,1,1,1,1,1,0.5185,1,119,1,0,0.12,7,1.1765,79.6,1,1,1029859.03,0.638,1,1,1,1,2.46,6,3,1,1,1,16,0.0998,0.0352,4,1,1,0,0
NCRB-SYNTH-102746,High Court,Sec 439 CrPC (Regular Bail),7,4,14,1,1,1,1,1,0,1,1,1,0.5387,1,37,1,1,0.0391,6,1.2857,137.4,1,1,4832899.36,0.7096,1,1,1,1,10.68,4,8,1,1,1,27,0.1393,0.0418,4,1,1,0,0
NCRB-SYNTH-102749,Trial Court,Writ Petition (Detention),7,16,76,0,0,1,1,1,0,1,1,1,0.5227,1,73,0,0,0.0644,6,1.0609,108.44,1,1,14299251.67,0.2841,1,1,1,1,8.31,23,5,1,1,1,7,0.1535,0.0738,3,1,1,0,0
NCRB-SYNTH-102759,High Court,Sec 439 CrPC (Regular Bail),4,9,76,1,0,1,1,1,1,1,1,1,0.5491,1,171,1,0,0.0729,8,1.2457,106.25,1,1,10958211.63,0.6294,1,1,1,1,6.45,21,9,1,1,1,25,0.2342,0.0719,4,1,1,0,0
NCRB-SYNTH-102773,High Court,Sec 439 CrPC (Regular Bail),7,10,46,1,0,1,1,1,0,1,1,1,0.4101,1,81,1,1,0.0432,5,1.0411,68.37,1,1,10395210.84,0.5038,1,1,1,1,6.6,22,8,1,1,1,27,0.2103,0.0631,4,1,1,0,0
NCRB-SYNTH-102782,Trial Court,Sec 439 CrPC (Regular Bail),1,4,34,1,0,1,1,1,0,1,1,1,0.9603,1,83,1,1,0.1664,4,1.0482,104.4,1,1,7941447.13,0.413,1,1,1,1,7.19,12,4,1,1,1,18,0.3184,0.1081,4,1,1,0,1
NCRB-SYNTH-102784,Trial Court,Sec 439 CrPC (Regular Bail),7,6,48,1,0,1,1,1,0,1,1,1,0.8075,1,112,1,1,0.1673,1,1.2557,44.75,1,1,4274290.99,0.7768,1,1,1,1,1.19,25,11,1,1,1,21,0.1348,0.0436,4,1,1,0,1
NCRB-SYNTH-102791,High Court,Trial Judgment,7,3,84,1,0,1,1,1,0,1,1,1,0.7683,1,73,1,1,0.1609,8,1.192,36.95,1,1,8116257.4,0.1898,1,1,1,1,12.79,14,13,1,1,1,11,0.152,0.0612,3,1,1,0,1
NCRB-SYNTH-102801,High Court,Sec 439 CrPC (Regular Bail),7,7,49,1,0,1,1,1,0,1,1,1,0.7226,1,120,1,1,0.1098,2,1.2636,164.1,1,1,5098709.1,0.238,1,1,1,1,5.5,6,11,1,1,1,25,0.252,0.0773,4,1,1,0,1
NCRB-SYNTH-102807,High Court,Trial Judgment,1,22,97,1,0,1,1,1,0,1,1,1,0.5379,1,133,1,1,0.0161,5,1.0139,150.88,1,1,7128682.63,0.4509,1,1,1,1,7.0,5,10,1,1,1,38,0.2661,0.0726,4,1,1,0,0
NCRB-SYNTH-102810,Supreme Court,Sec 482 CrPC (Quashing),7,6,26,1,0,1,1,1,0,1,1,1,0.7254,1,148,0,0,0.0298,2,1.0,90.81,1,1,1380902.95,0.5196,1,1,1,1,11.76,6,8,1,1,1,3,0.8562,0.6177,1,1,1,0,1
NCRB-SYNTH-102816,High Court,Sec 439 CrPC (Regular Bail),4,25,19,1,0,1,1,1,0,1,1,1,0.362,1,154,1,1,0.1556,9,1.1318,50.07,1,1,14568111.17,0.2174,1,1,1,1,24.3,17,6,1,1,1,4,0.2063,0.1282,3,1,1,0,0
NCRB-SYNTH-102826,Supreme Court,Sec 439 CrPC (Regular Bail),4,15,27,1,0,1,1,1,0,1,1,1,0.5459,1,87,1,0,0.0898,7,1.1504,114.94,1,1,1464910.3,0.4319,1,1,1,1,21.2,7,12,1,1,1,1,0.7962,1.1487,1,1,1,0,0
NCRB-SYNTH-102827,Supreme Court,Sec 439 CrPC (Regular Bail),2,11,35,1,0,1,1,1,0,1,1,1,0.7139,1,114,1,1,0.0528,6,1.0021,146.09,1,1,2680189.95,0.3797,1,1,1,1,8.93,18,7,1,1,1,8,0.0563,0.0256,3,1,1,0,1
NCRB-SYNTH-102839,High Court,Sec 439 CrPC (Regular Bail),1,4,70,1,0,1,1,1,0,1,1,1,0.4936,1,140,1,0,0.0343,4,1.3068,105.72,1,1,13247618.99,0.4522,1,1,1,1,2.05,22,9,1,1,1,8,0.1726,0.0785,3,1,1,0,0
NCRB-SYNTH-102842,High Court,Sec 439 CrPC (Regular Bail),4,13,30,1,0,1,1,1,1,1,1,1,0.9163,1,69,1,1,0.1039,6,1.2678,139.57,1,1,7271726.98,0.4665,1,1,1,1,3.86,7,7,1,1,1,11,0.162,0.0652,3,1,1,0,1
NCRB-SYNTH-102847,High Court,Sec 482 CrPC (Quashing),4,12,76,1,0,1,1,1,0,1,1,1,0.7744,1,43,1,1,0.1125,3,1.2753,74.25,1,1,8765386.58,0.1793,1,1,1,1,44.62,13,13,1,1,1,25,0.145,0.0445,4,1,1,0,1
NCRB-SYNTH-102868,High Court,Sec 439 CrPC (Regular Bail),4,18,87,1,0,1,1,1,1,1,1,1,0.8117,0,149,1,0,0.0774,3,1.0821,75.41,1,1,11153385.79,0.3738,1,1,1,1,16.19,25,13,1,1,1,30,0.301,0.0877,4,1,1,0,1
NCRB-SYNTH-102875,High Court,Sec 482 CrPC (Quashing),7,17,62,1,0,1,1,1,0,1,1,1,0.7862,1,113,1,1,0.1129,7,1.0729,153.74,1,1,14731612.13,0.2058,1,1,1,1,2.76,12,5,1,1,1,9,0.2472,0.1074,3,1,1,0,1
NCRB-SYNTH-102889,Trial Court,Writ Petition (Detention),2,4,72,1,0,1,1,1,0,1,1,1,0.7538,1,75,1,1,0.0838,4,1.1647,165.61,1,1,7205772.78,0.9237,1,1,1,1,3.2,5,10,1,1,1,3,0.6594,0.4757,1,1,1,0,1
NCRB-SYNTH-102890,Trial Court,Sec 482 CrPC (Quashing),2,12,55,0,0,1,1,1,1,1,1,1,0.3773,1,126,0,0,0.1577,4,1.0675,133.84,1,1,7356091.67,0.3261,1,1,1,1,6.14,20,13,1,1,1,24,0.204,0.0634,4,1,1,0,0
NCRB-SYNTH-102893,Trial Court,Sec 439 CrPC (Regular Bail),4,5,66,1,0,1,1,1,1,1,1,1,0.6494,1,166,1,1,0.1148,1,1.0378,31.43,1,1,14767555.93,0.9183,1,1,1,1,1.76,17,10,1,1,1,1,0.5611,0.8095,1,1,1,1,1
NCRB-SYNTH-102902,High Court,Sec 439 CrPC (Regular Bail),4,17,67,1,0,1,1,1,0,1,1,1,0.7374,1,56,0,0,0.0389,5,1.1868,95.45,1,1,9991102.61,0.9943,1,1,1,1,24.96,22,5,1,1,1,10,0.1105,0.0461,3,1,1,0,1
NCRB-SYNTH-102913,High Court,Sec 482 CrPC (Quashing),4,21,76,0,0,1,1,1,0,1,1,1,0.4953,1,61,1,1,0.0847,4,1.0,176.89,1,1,1549627.37,0.8622,1,1,1,1,11.19,25,8,1,1,1,40,0.2963,0.0798,4,1,1,0,0
NCRB-SYNTH-102917,High Court,Sec 482 CrPC (Quashing),15,22,55,1,0,1,1,1,0,1,1,1,0.5773,1,36,1,1,0.141,9,1.0933,128.32,1,1,3108034.84,0.6218,1,1,1,1,8.5,20,13,1,1,1,1,0.6062,0.8746,1,1,1,0,0
NCRB-SYNTH-102918,High Court,Sec 439 CrPC (Regular Bail),7,8,28,1,0,1,1,1,1,1,1,1,0.3786,1,119,1,0,0.0973,7,1.0929,62.31,1,1,5428614.01,0.9289,1,1,1,1,2.85,20,3,1,1,1,9,0.1439,0.0625,3,1,1,0,0
NCRB-SYNTH-102922,High Court,Trial Judgment,1,14,44,1,0,1,1,1,0,1,1,1,0.8109,1,129,0,0,0.0821,2,1.0,112.62,1,1,8528636.34,0.9565,1,1,1,1,4.84,21,4,1,1,1,27,0.2063,0.0619,4,1,1,1,1
NCRB-SYNTH-102923,Trial Court,Sec 439 CrPC (Regular Bail),4,16,33,1,0,1,1,1,0,1,1,1,0.8729,1,59,1,1,0.0956,2,1.0429,165.13,1,1,3709040.05,0.5122,1,1,1,1,6.98,5,5,1,1,1,45,0.1746,0.0456,4,1,1,0,1
NCRB-SYNTH-102927,Trial Court,Sec 439 CrPC (Regular Bail),4,4,21,1,0,1,1,1,1,1,1,1,0.7514,1,57,1,1,0.0636,1,1.2001,57.51,1,1,4132676.67,0.3595,1,1,1,1,17.46,3,5,1,1,1,6,0.0879,0.0452,3,1,1,0,1
NCRB-SYNTH-102929,High Court,Sec 439 CrPC (Regular Bail),4,4,5,1,0,1,1,1,0,1,1,1,0.6112,0,107,0,0,0.0732,8,1.1892,170.01,1,1,3572340.87,0.7001,1,1,1,1,24.15,24,8,1,1,1,45,0.2794,0.073,4,1,1,0,1
NCRB-SYNTH-102935,Supreme Court,Sec 439 CrPC (Regular Bail),27,25,5,1,0,1,1,1,0,1,1,1,0.894,1,170,1,1,0.1187,6,1.0456,123.45,1,1,11653609.92,0.5237,1,1,1,1,12.42,12,14,1,1,1,14,0.1098,0.0405,4,1,1,0,1
NCRB-SYNTH-102937,High Court,Trial Judgment,4,5,29,1,0,1,1,1,1,1,1,1,0.4405,1,52,1,1,0.0382,8,1.1342,65.91,1,1,685766.7,0.6049,1,1,1,1,6.18,23,7,1,1,1,43,0.1003,0.0265,4,1,1,0,0
NCRB-SYNTH-102944,Trial Court,Sec 439 CrPC (Regular Bail),7,8,45,1,0,1,1,1,0,1,1,1,0.4828,1,23,0,0,0.0113,7,1.2006,45.02,1,1,6751052.15,0.7656,1,1,1,1,15.72,22,9,1,1,1,10,0.0967,0.0403,3,1,1,0,0
NCRB-SYNTH-102945,Trial Court,Sec 439 CrPC (Regular Bail),27,16,95,1,0,1,1,1,0,1,1,1,0.6346,1,172,1,1,0.0189,9,1.1861,33.65,1,1,4252791.34,0.4804,1,1,1,1,4.87,16,14,1,1,1,30,0.2329,0.0678,4,1,1,0,1
NCRB-SYNTH-102951,High Court,Sec 439 CrPC (Regular Bail),2,17,32,1,0,1,1,1,0,1,1,1,0.4456,1,24,1,1,0.0824,8,1.0522,87.96,1,1,7299109.59,0.8632,1,1,1,1,7.29,10,9,1,1,1,3,0.8778,0.6332,1,1,1,1,0
NCRB-SYNTH-102953,High Court,Trial Judgment,1,22,89,1,0,1,1,1,1,1,1,1,0.7905,1,159,1,1,0.195,3,1.2469,148.59,1,1,5302376.23,0.3295,1,1,1,1,5.08,9,4,1,1,1,29,0.0892,0.0262,4,1,1,0,1
NCRB-SYNTH-102957,High Court,Sec 482 CrPC (Quashing),2,22,92,1,0,1,1,1,1,1,1,1,0.8353,1,119,1,0,0.0028,9,1.131,168.35,1,1,7980257.19,0.3119,1,1,1,1,12.15,15,12,1,1,1,3,0.6886,0.4967,1,1,1,0,1
NCRB-SYNTH-102960,High Court,Sec 439 CrPC (Regular Bail),1,16,53,1,0,1,1,1,1,1,1,1,0.7946,1,77,1,1,0.1256,5,1.0741,161.39,1,1,6213400.28,0.7823,1,1,1,1,2.82,12,8,1,1,1,38,0.2738,0.0747,4,1,1,0,1
NCRB-SYNTH-102966,Trial Court,Sec 439 CrPC (Regular Bail),2,25,85,0,0,1,1,1,0,1,1,1,0.8695,1,63,1,1,0.0858,4,1.3958,143.06,1,1,13642971.42,0.9064,1,1,1,1,2.86,3,15,1,1,1,16,0.0916,0.0323,4,1,1,0,1
NCRB-SYNTH-102967,Supreme Court,Sec 439 CrPC (Regular Bail),45,6,20,1,0,1,1,1,0,1,1,1,0.8668,1,121,0,1,0.1454,9,1.0775,39.71,1,1,8381238.88,0.4464,1,1,1,1,2.57,7,10,1,1,1,25,0.185,0.0568,4,1,1,0,1
NCRB-SYNTH-102973,Trial Court,Sec 439 CrPC (Regular Bail),27,20,96,1,0,1,1,1,1,1,1,1,0.4228,1,43,1,1,0.13,1,1.213,157.63,1,1,11165719.98,0.6301,1,1,1,1,2.53,5,3,1,1,1,21,0.2038,0.0659,4,1,1,0,0
NCRB-SYNTH-102974,Trial Court,Sec 439 CrPC (Regular Bail),7,19,40,0,0,1,1,1,0,1,1,1,0.4376,1,110,1,1,0.0129,8,1.1701,127.49,1,1,5798098.2,0.6168,1,1,1,1,34.51,6,3,1,1,1,33,0.1399,0.0397,4,1,1,0,0
NCRB-SYNTH-102977,High Court,Sec 482 CrPC (Quashing),7,5,38,0,0,1,1,1,0,1,1,1,0.7664,1,44,1,1,0.1571,7,1.082,51.15,1,1,2540905.83,0.7997,1,1,1,1,6.06,16,13,1,1,1,21,0.1333,0.0431,4,1,1,0,1
NCRB-SYNTH-102979,Supreme Court,Sec 439 CrPC (Regular Bail),2,12,69,1,0,1,1,1,1,1,1,1,0.8603,1,14,1,1,0.0586,1,1.1806,144.69,1,1,12080360.04,0.2404,1,1,1,1,18.17,24,11,1,1,1,41,0.1196,0.032,4,1,1,0,1
NCRB-SYNTH-102983,High Court,Trial Judgment,4,6,30,0,0,1,1,1,0,1,1,1,0.8529,1,47,0,0,0.1142,8,1.0691,74.58,1,1,11573226.3,0.8383,1,1,1,1,15.28,25,15,1,1,1,11,0.201,0.0809,3,1,1,1,1
NCRB-SYNTH-102984,High Court,Sec 439 CrPC (Regular Bail),2,21,24,1,0,1,1,1,0,1,1,1,0.7067,1,117,1,1,0.1036,9,1.1426,119.07,1,1,5007056.52,0.2895,1,1,1,1,1.89,4,11,1,1,1,4,0.1112,0.0691,3,1,1,0,1
NCRB-SYNTH-102989,Trial Court,Sec 439 CrPC (Regular Bail),4,3,14,1,0,1,1,1,0,1,1,1,0.8333,1,158,1,1,0.1048,2,1.0424,81.04,1,1,6668499.28,0.6312,1,1,1,1,2.04,21,7,1,1,1,25,0.1116,0.0343,4,1,1,1,1
NCRB-SYNTH-102992,Trial Court,Sec 439 CrPC (Regular Bail),2,6,12,1,0,1,1,1,1,1,1,1,0.5075,1,163,1,1,0.1328,4,1.0978,38.17,1,1,13484230.2,0.5842,1,1,1,1,2.33,25,4,1,1,1,24,0.2818,0.0875,4,1,1,0,0
NCRB-SYNTH-103002,Trial Court,Sec 439 CrPC (Regular Bail),7,12,21,1,0,1,1,1,1,1,1,1,0.5353,1,132,1,1,0.175,3,1.3198,123.64,1,1,10274490.42,0.319,1,1,1,1,13.52,5,11,1,1,1,22,0.1329,0.0424,4,1,1,0,0
NCRB-SYNTH-103006,High Court,Sec 439 CrPC (Regular Bail),1,13,73,1,0,1,1,1,0,1,1,1,0.9466,1,60,1,1,0.083,9,1.0,53.95,1,1,12765194.04,0.6875,1,1,1,1,10.59,11,6,1,1,1,38,0.1475,0.0402,4,1,1,0,1
NCRB-SYNTH-103017,Trial Court,Sec 482 CrPC (Quashing),2,11,43,0,0,1,1,1,0,1,1,1,0.6457,1,112,1,1,0.091,5,1.0,128.15,1,1,10225589.2,0.1835,1,1,1,1,4.49,15,5,1,1,1,8,0.1396,0.0635,3,1,1,0,1
NCRB-SYNTH-103020,High Court,Sec 439 CrPC (Regular Bail),7,9,28,1,0,1,1,1,1,1,1,1,0.428,1,31,1,1,0.1411,3,1.0,159.03,1,1,5456345.95,0.8068,1,1,1,1,23.99,10,6,1,1,1,5,0.219,0.1222,3,1,1,0,0
NCRB-SYNTH-103033,Trial Court,Sec 439 CrPC (Regular Bail),7,24,65,1,0,1,1,1,1,1,1,1,0.7639,1,27,1,0,0.1174,6,1.0652,142.77,1,1,7467787.97,0.4764,1,1,1,1,4.25,5,5,1,1,1,12,0.1471,0.0574,4,1,1,0,1
NCRB-SYNTH-103045,High Court,Sec 439 CrPC (Regular Bail),2,9,40,1,0,1,1,1,1,1,1,1,0.6087,1,24,0,0,0.1211,7,1.098,99.19,1,1,1753444.78,0.4764,1,1,1,1,30.63,14,7,1,1,1,35,0.2861,0.0798,4,1,1,0,1
NCRB-SYNTH-103046,High Court,Sec 482 CrPC (Quashing),2,5,59,1,0,1,1,1,0,1,1,1,0.8345,1,107,1,1,0.1293,3,1.0517,61.3,1,1,10762836.81,0.599,1,1,1,1,85.77,4,8,1,1,1,31,0.1566,0.0452,4,1,1,0,1
