case_reference_id,court_level,case_type,number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,financial_fraud_indicator,property_offence_indicator,organized_operation_indicator,repeat_offender_indicator,social_engineering_indicator,ipc_379,ipc_420,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,it_act_66d,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,victim_identification_success,test_identification_parade_validity,reasonable_doubt_identity_gap,ipc_411,network_degree,network_betweenness,topological_kingpin_score,label_entity_role,label_bail_or_custody_relief,label_conviction_outcome
NCRB-SYNTH-103236,High Court,Sec 482 CrPC (Quashing),4,4,1,0,1,1,1,0,1,1,1,1,0.4871,0,165,0,1,0.0305,5,1.3086,127.44,0,98741.42,0.0342,1,1,0,1,1,0.0612,0.0883,2,1,0
NCRB-SYNTH-103237,High Court,Trial Judgment,1,3,2,0,1,1,0,1,1,1,1,1,0.8573,1,82,0,0,0.0872,7,1.0,151.49,1,70688.21,0.0977,1,1,0,0,9,0.0653,0.0283,5,1,1
NCRB-SYNTH-103255,Trial Court,Writ Petition (Detention),7,4,1,0,1,1,1,0,1,1,1,1,0.9109,0,23,0,0,0.0724,8,1.0061,30.94,0,17285.76,0.0568,1,1,0,0,1,0.0671,0.0968,2,1,1
NCRB-SYNTH-103258,High Court,Trial Judgment,1,5,1,0,1,1,1,0,1,1,1,1,0.6827,1,147,1,1,0.0758,7,1.1435,49.26,0,97729.74,0.1667,1,1,0,1,3,0.0471,0.034,2,1,0
NCRB-SYNTH-103261,High Court,Trial Judgment,2,5,1,0,1,1,1,0,1,1,1,0,0.4279,1,83,1,1,0.0985,3,1.1744,172.56,0,36530.22,0.1521,1,1,0,0,4,0.0735,0.0457,2,1,0
NCRB-SYNTH-103271,High Court,Writ Petition (Detention),1,1,2,0,1,1,1,1,1,1,1,1,0.8764,1,27,0,0,0.0629,5,1.2174,43.91,0,21378.54,0.0134,0,0,1,1,5,0.1,0.0558,5,1,1
NCRB-SYNTH-103279,Trial Court,Sec 439 CrPC (Regular Bail),4,5,1,0,1,1,1,1,1,1,1,1,0.842,1,57,0,0,0.0714,8,1.0,111.01,1,115594.19,0.1166,1,1,0,1,13,0.1066,0.0404,4,1,1
NCRB-SYNTH-103290,High Court,Writ Petition (Detention),2,1,2,0,1,1,0,0,1,1,1,0,0.728,1,76,0,0,0.0878,3,1.0883,122.43,0,129802.92,0.0995,0,0,1,0,4,0.0186,0.0115,2,1,1
NCRB-SYNTH-103304,High Court,Sec 439 CrPC (Regular Bail),1,4,2,0,1,1,1,0,1,1,1,1,0.752,1,115,0,0,0.0438,4,1.1538,104.52,0,124431.93,0.1991,1,1,0,0,2,0.0879,0.08,2,1,1
NCRB-SYNTH-103305,Trial Court,Sec 439 CrPC (Regular Bail),2,2,1,0,1,1,1,1,1,1,1,0,0.651,1,13,0,0,0.0848,7,1.2548,172.94,0,141074.58,0.1914,1,1,0,0,10,0.1683,0.0702,5,1,0
NCRB-SYNTH-103315,High Court,Writ Petition (Detention),1,4,1,0,1,1,0,1,1,1,1,1,0.7528,1,117,0,0,0.0674,8,1.2278,82.97,0,128775.56,0.0082,1,1,0,1,4,0.0406,0.0253,2,1,1
NCRB-SYNTH-103347,High Court,Sec 439 CrPC (Regular Bail),4,1,2,0,1,1,0,0,1,1,1,1,0.9051,1,162,1,1,0.1553,3,1.0,134.28,0,143175.82,0.0132,1,1,0,0,33,0.1145,0.0325,4,1,1
NCRB-SYNTH-103348,Trial Court,Sec 439 CrPC (Regular Bail),2,5,2,0,1,1,0,0,1,1,1,1,0.4526,1,118,0,0,0.0874,3,1.2215,37.18,0,57750.06,0.0645,0,0,1,0,13,0.1944,0.0737,4,1,0
NCRB-SYNTH-103349,High Court,Writ Petition (Detention),4,3,1,0,1,1,1,0,1,1,1,0,0.4552,1,23,0,0,0.0813,3,1.0731,70.29,1,124130.8,0.072,0,0,1,1,1,0.09,0.1298,2,1,0
NCRB-SYNTH-103350,High Court,Writ Petition (Detention),2,1,2,0,1,1,1,1,1,1,1,1,0.6238,1,172,0,0,0.0619,1,1.1728,83.1,0,64527.53,0.1194,1,1,0,0,2,0.0741,0.0674,2,1,0
NCRB-SYNTH-103351,High Court,Writ Petition (Detention),1,4,1,1,1,1,0,0,1,1,1,0,0.6444,1,87,1,0,0.1076,9,1.0655,174.08,0,102427.31,0.0941,0,0,1,1,2,0.0481,0.0438,2,1,0
NCRB-SYNTH-103362,Trial Court,Sec 482 CrPC (Quashing),1,3,1,0,1,1,1,1,1,1,1,0,0.7519,0,93,0,0,0.0574,5,1.066,138.68,0,74307.17,0.0724,1,1,0,1,5,0.0975,0.0544,5,1,1
NCRB-SYNTH-103364,High Court,Trial Judgment,1,3,1,0,1,1,0,0,1,1,1,1,0.9443,0,50,0,0,0.079,4,1.11,61.2,0,133669.4,0.1169,1,1,0,1,2,0.0946,0.0861,2,1,1
NCRB-SYNTH-103367,Trial Court,Sec 439 CrPC (Regular Bail),1,4,2,1,1,1,0,0,1,1,1,1,0.8987,1,117,0,0,0.0866,7,1.2086,171.12,0,69687.2,0.0238,1,1,0,1,27,0.2713,0.0814,4,1,1
NCRB-SYNTH-103368,Trial Court,Sec 482 CrPC (Quashing),7,4,2,0,1,1,1,0,1,1,1,1,0.4164,1,137,0,0,0.0447,6,1.0799,83.1,0,109755.51,0.0048,1,1,0,1,4,0.1547,0.0961,5,1,0
NCRB-SYNTH-103371,High Court,Sec 482 CrPC (Quashing),7,2,1,0,1,1,1,0,1,1,1,1,0.7408,0,71,0,1,0.1754,8,1.1562,125.03,0,26595.1,0.0718,1,1,0,0,1,0.0588,0.0848,2,1,1
NCRB-SYNTH-103373,High Court,Writ Petition (Detention),7,3,2,0,1,1,1,0,1,1,1,1,0.5576,1,157,0,0,0.0293,6,1.1751,151.46,1,64679.78,0.0296,1,1,0,1,18,0.1108,0.0376,4,1,0
NCRB-SYNTH-103384,High Court,Writ Petition (Detention),1,5,2,0,1,1,0,0,1,1,1,1,0.917,1,139,0,0,0.0404,8,1.2856,89.15,0,65786.31,0.1175,0,0,1,1,2,0.0481,0.0438,2,1,1
NCRB-SYNTH-103387,Trial Court,Sec 482 CrPC (Quashing),1,1,2,0,1,1,1,0,1,1,1,1,0.6408,1,64,0,0,0.1167,3,1.2378,69.8,1,83326.88,0.0256,1,1,0,1,15,0.102,0.0368,4,1,0
NCRB-SYNTH-103391,Trial Court,Sec 482 CrPC (Quashing),1,4,2,0,1,1,1,1,1,1,1,1,0.6717,1,175,0,0,0.0914,2,1.0171,88.94,0,145609.83,0.1381,1,1,0,1,1,0.0482,0.0695,2,1,0
NCRB-SYNTH-103394,High Court,Sec 482 CrPC (Quashing),1,1,2,0,1,1,1,1,1,1,1,1,0.908,1,117,1,1,0.1086,9,1.0,127.73,0,106091.38,0.0461,1,1,0,0,8,0.1566,0.0713,5,1,1
NCRB-SYNTH-103399,Trial Court,Trial Judgment,15,3,1,0,1,1,0,0,1,1,1,1,0.8891,0,133,0,0,0.0534,3,1.0931,150.71,1,95715.39,0.1586,0,0,1,1,2,0.0488,0.0444,2,1,1
NCRB-SYNTH-103404,High Court,Sec 439 CrPC (Regular Bail),1,3,1,0,1,1,1,1,1,1,1,0,0.6334,1,121,0,1,0.1565,2,1.1716,80.13,0,138003.04,0.1635,1,1,0,1,1,0.0247,0.0356,2,1,0
NCRB-SYNTH-103409,High Court,Sec 439 CrPC (Regular Bail),1,1,1,0,1,1,0,0,1,1,1,1,0.5889,1,118,1,1,0.0901,6,1.0,140.37,0,90412.64,0.0294,1,1,0,1,2,0.0743,0.0676,2,1,0
NCRB-SYNTH-103417,High Court,Writ Petition (Detention),7,3,2,1,1,1,1,0,1,1,1,1,0.8677,0,25,0,0,0.0903,1,1.2349,166.45,0,78437.19,0.1377,0,0,1,0,4,0.0198,0.0123,2,1,1
NCRB-SYNTH-103419,Trial Court,Trial Judgment,7,3,2,0,1,1,1,0,1,1,1,0,0.882,0,110,0,0,0.0886,1,1.0,47.93,0,123100.1,0.0045,1,1,0,0,3,0.0263,0.019,2,1,1
NCRB-SYNTH-103437,High Court,Sec 439 CrPC (Regular Bail),4,1,2,0,1,1,0,1,1,1,1,1,0.4382,1,105,0,0,0.1528,2,1.1312,160.89,1,110059.32,0.0841,1,1,0,1,21,0.1218,0.0394,4,1,0
NCRB-SYNTH-103441,High Court,Sec 439 CrPC (Regular Bail),1,3,2,0,1,1,0,1,1,1,1,1,0.5955,1,49,0,0,0.1618,6,1.0223,89.6,1,75370.07,0.061,1,1,0,0,4,0.0158,0.0098,2,1,0
NCRB-SYNTH-103443,Trial Court,Sec 482 CrPC (Quashing),4,1,2,0,1,1,0,0,1,1,1,1,0.8419,0,61,0,0,0.1177,9,1.0,117.26,1,29232.58,0.1278,0,0,1,1,6,0.1617,0.0831,5,1,1
NCRB-SYNTH-103461,Trial Court,Sec 482 CrPC (Quashing),1,5,1,1,1,1,1,0,1,1,1,1,0.7169,1,68,0,0,0.004,4,1.0,124.91,1,63658.37,0.1097,1,1,0,1,7,0.1545,0.0743,5,1,1
NCRB-SYNTH-103483,Trial Court,Sec 482 CrPC (Quashing),1,2,2,0,1,1,1,0,1,1,1,1,0.5823,1,84,0,1,0.0121,5,1.2215,132.05,0,103344.17,0.0461,1,1,0,0,4,0.0942,0.0585,2,1,0
NCRB-SYNTH-103496,Trial Court,Writ Petition (Detention),1,2,1,0,1,1,1,1,1,1,1,0,0.58,1,159,0,0,0.0681,8,1.0695,70.97,0,126435.56,0.1267,1,1,0,1,6,0.1432,0.0736,5,1,0
NCRB-SYNTH-103501,High Court,Sec 439 CrPC (Regular Bail),15,3,1,0,1,1,1,1,1,1,1,0,0.6031,1,108,0,0,0.1823,1,1.0,149.8,0,66665.11,0.067,1,1,0,0,45,0.2101,0.0549,4,1,0
NCRB-SYNTH-103511,High Court,Trial Judgment,2,4,1,0,1,1,1,0,1,1,1,1,0.6568,1,94,0,1,0.0618,2,1.2653,100.04,1,67909.65,0.0941,1,1,0,0,11,0.1163,0.0468,5,1,0
NCRB-SYNTH-103520,Supreme Court,Writ Petition (Detention),1,5,1,0,1,1,0,1,1,1,1,1,0.5384,0,78,0,0,0.0609,2,1.1625,103.3,1,104742.32,0.0453,1,1,0,1,5,0.0647,0.0361,5,1,0
NCRB-SYNTH-103521,Trial Court,Writ Petition (Detention),2,1,2,0,1,1,0,0,1,1,1,1,0.4571,0,61,1,1,0.1643,9,1.1852,89.51,0,87316.75,0.1691,1,1,0,1,10,0.2102,0.0876,5,1,0
NCRB-SYNTH-103523,High Court,Sec 439 CrPC (Regular Bail),4,2,1,0,1,1,0,0,1,1,1,1,0.744,0,171,0,0,0.0885,2,1.0,173.74,1,142229.06,0.1812,1,1,0,1,3,0.0589,0.0425,2,1,1
NCRB-SYNTH-103531,Trial Court,Writ Petition (Detention),2,4,1,0,1,1,0,0,1,1,1,0,0.9211,1,33,0,0,0.0181,8,1.1726,163.26,1,143122.06,0.0835,1,1,0,1,4,0.0443,0.0275,2,1,1
NCRB-SYNTH-103533,High Court,Sec 439 CrPC (Regular Bail),1,5,1,0,1,1,0,0,1,1,1,1,0.9073,1,70,1,1,0.0398,6,1.0873,171.49,0,120450.58,0.1699,1,1,0,1,21,0.2696,0.0872,4,1,1
NCRB-SYNTH-103534,High Court,Sec 439 CrPC (Regular Bail),15,3,2,0,1,1,0,0,1,1,1,0,0.4649,1,34,1,1,0.0863,3,1.1627,50.63,0,87606.89,0.0755,1,1,0,1,2,0.0805,0.0733,2,1,0
NCRB-SYNTH-103535,High Court,Writ Petition (Detention),2,1,1,0,1,1,1,0,1,1,1,1,0.7256,1,165,1,1,0.1404,6,1.0,74.87,0,140564.86,0.1483,1,1,0,0,4,0.0791,0.0491,5,1,1
NCRB-SYNTH-103537,High Court,Sec 439 CrPC (Regular Bail),1,4,1,0,1,1,1,1,1,1,1,1,0.6318,1,36,0,1,0.0978,3,1.1509,69.14,1,149674.46,0.1447,1,1,0,0,5,0.1113,0.0621,5,1,0
NCRB-SYNTH-103541,High Court,Sec 482 CrPC (Quashing),2,5,1,0,1,1,1,0,1,1,1,1,0.5699,1,119,1,1,0.0377,1,1.0,71.37,1,43614.13,0.1035,1,1,0,1,5,0.1358,0.0758,5,1,0
NCRB-SYNTH-103544,High Court,Sec 439 CrPC (Regular Bail),1,1,2,0,1,1,0,0,1,1,1,1,0.7176,1,42,0,0,0.0658,9,1.0377,80.64,0,107670.23,0.175,1,1,0,1,4,0.0325,0.0202,2,1,1
NCRB-SYNTH-103549,High Court,Sec 439 CrPC (Regular Bail),27,5,1,0,1,1,0,1,1,1,1,1,0.641,1,103,0,0,0.064,8,1.0,131.91,1,140550.48,0.1855,1,1,0,0,16,0.2652,0.0936,4,1,0
NCRB-SYNTH-103557,Trial Court,Sec 439 CrPC (Regular Bail),7,1,2,0,1,1,0,0,1,1,1,0,0.4136,1,119,0,0,0.0019,1,1.0686,69.32,0,74701.88,0.1163,1,1,0,1,3,0.0767,0.0553,2,1,0
NCRB-SYNTH-103561,High Court,Writ Petition (Detention),1,1,1,0,1,1,1,1,1,1,1,0,0.5429,1,60,0,0,0.0429,1,1.2338,33.88,0,101267.88,0.0532,1,1,0,1,11,0.1685,0.0678,5,1,0
NCRB-SYNTH-103571,High Court,Writ Petition (Detention),45,4,2,0,1,1,1,1,1,1,1,1,0.4749,1,79,1,0,0.0469,6,1.0639,52.81,1,124722.19,0.1822,1,1,0,0,11,0.0883,0.0356,5,1,0
NCRB-SYNTH-103586,Trial Court,Writ Petition (Detention),2,2,2,0,1,1,0,0,1,1,1,1,0.4986,1,37,1,0,0.058,5,1.0244,178.29,0,53748.7,0.1033,1,1,0,1,3,0.0213,0.0153,2,1,0
NCRB-SYNTH-103597,Trial Court,Sec 482 CrPC (Quashing),7,3,1,0,1,1,0,0,1,1,1,0,0.8542,1,176,0,1,0.0569,7,1.1826,58.7,0,75821.55,0.0318,1,1,0,0,8,0.1411,0.0642,5,1,1
NCRB-SYNTH-103604,High Court,Sec 439 CrPC (Regular Bail),1,3,2,0,1,1,1,1,1,1,1,0,0.6893,1,26,1,1,0.0764,7,1.2286,85.01,1,64979.98,0.0323,1,1,0,0,30,0.182,0.053,4,1,0
NCRB-SYNTH-103605,Trial Court,Sec 482 CrPC (Quashing),1,5,2,0,1,1,1,0,1,1,1,1,0.9751,0,156,0,0,0.1029,9,1.1453,72.95,0,141384.56,0.1595,0,0,1,1,3,0.0568,0.041,2,1,1
NCRB-SYNTH-103608,Trial Court,Sec 439 CrPC (Regular Bail),1,5,2,0,1,1,0,0,1,1,1,1,0.6158,0,112,0,1,0.1295,4,1.3166,120.81,1,46543.92,0.134,1,1,0,0,3,0.0705,0.0508,2,1,0
NCRB-SYNTH-103622,High Court,Writ Petition (Detention),1,3,2,0,1,1,0,0,1,1,1,0,0.8653,1,26,0,0,0.0533,7,1.1746,67.49,0,61702.21,0.1155,1,1,0,0,7,0.2164,0.104,5,1,1
NCRB-SYNTH-103623,High Court,Writ Petition (Detention),2,5,1,0,1,1,1,0,1,1,1,1,0.4935,0,37,0,0,0.1047,1,1.0277,57.4,0,41235.51,0.1322,1,1,0,0,7,0.0779,0.0375,5,1,0
NCRB-SYNTH-103625,High Court,Sec 439 CrPC (Regular Bail),1,4,1,0,1,1,0,1,1,1,1,1,0.4812,1,30,1,1,0.0756,5,1.2478,154.65,1,122146.56,0.1639,1,1,0,0,2,0.06,0.0546,2,1,0
NCRB-SYNTH-103626,Trial Court,Sec 482 CrPC (Quashing),4,2,1,0,1,1,1,1,1,1,1,1,0.6821,1,110,1,1,0.0541,1,1.1816,141.16,0,98345.28,0.0506,1,1,0,0,8,0.2172,0.0989,5,1,0
NCRB-SYNTH-103639,Trial Court,Sec 439 CrPC (Regular Bail),1,2,2,0,1,1,0,0,1,1,1,1,0.9022,1,144,0,0,0.1039,9,1.211,175.99,0,17344.03,0.0261,1,1,0,1,3,0.0226,0.0163,2,1,1
NCRB-SYNTH-103640,Trial Court,Writ Petition (Detention),1,1,1,0,1,1,1,0,1,1,1,0,0.8802,1,112,1,1,0.097,6,1.0,67.54,0,88188.17,0.029,0,0,1,1,10,0.1262,0.0526,5,1,1
NCRB-SYNTH-103641,Trial Court,Trial Judgment,1,1,1,0,1,1,0,1,1,1,1,0,0.9111,0,122,0,0,0.1149,8,1.0,108.3,1,86895.94,0.041,1,1,0,1,3,0.0801,0.0578,2,1,1
NCRB-SYNTH-103656,Trial Court,Sec 482 CrPC (Quashing),2,3,1,0,1,1,0,0,1,1,1,0,0.6921,1,166,1,1,0.1237,7,1.0897,136.64,0,108105.86,0.0568,1,1,0,1,15,0.2673,0.0964,4,1,0
NCRB-SYNTH-103657,High Court,Sec 439 CrPC (Regular Bail),2,4,2,0,1,1,1,1,1,1,1,0,0.808,1,49,0,1,0.1178,2,1.0871,162.66,0,64222.96,0.1676,0,0,1,1,12,0.1173,0.0457,4,1,1
NCRB-SYNTH-103671,Trial Court,Writ Petition (Detention),1,1,2,0,1,1,0,1,1,1,1,1,0.6659,1,34,1,0,0.0993,4,1.0122,87.42,0,55908.63,0.1123,1,1,0,1,14,0.1319,0.0487,4,1,0
NCRB-SYNTH-103676,Trial Court,Sec 482 CrPC (Quashing),45,4,1,0,1,1,0,0,1,1,1,0,0.7304,1,96,1,1,0.0782,8,1.1856,102.28,0,44407.71,0.1431,1,1,0,1,3,0.0437,0.0316,2,1,1
NCRB-SYNTH-103684,Trial Court,Trial Judgment,7,5,2,0,1,1,1,0,1,1,1,1,0.6419,1,81,1,1,0.0555,9,1.0,96.01,0,114434.84,0.1961,0,0,1,0,5,0.1559,0.087,5,1,0
NCRB-SYNTH-103694,Trial Court,Sec 439 CrPC (Regular Bail),45,3,2,0,1,1,1,1,1,1,1,0,0.6238,0,141,1,1,0.0878,5,1.0,148.33,1,91099.15,0.116,1,1,0,1,45,0.2993,0.0782,4,1,0
NCRB-SYNTH-103695,Trial Court,Writ Petition (Detention),1,5,2,0,1,1,1,0,1,1,1,1,0.5779,0,33,1,1,0.1299,3,1.0806,139.56,0,62063.41,0.1494,1,1,0,1,18,0.2861,0.0972,4,1,0
NCRB-SYNTH-103700,Trial Court,Writ Petition (Detention),1,3,1,0,1,1,0,0,1,1,1,1,0.8269,1,74,1,1,0.0717,9,1.0177,146.28,0,99100.43,0.057,1,1,0,1,11,0.2068,0.0832,5,1,1
NCRB-SYNTH-103703,High Court,Sec 482 CrPC (Quashing),2,3,1,0,1,1,0,1,1,1,1,1,0.9419,1,24,0,0,0.09,4,1.1441,112.61,0,100475.24,0.0174,1,1,0,1,7,0.1053,0.0506,5,1,1
NCRB-SYNTH-103708,Trial Court,Writ Petition (Detention),4,1,1,0,1,1,0,1,1,1,1,0,0.7491,1,43,1,0,0.0979,9,1.1543,99.33,0,91721.3,0.0691,0,0,1,0,22,0.1998,0.0637,4,1,1
NCRB-SYNTH-103709,Trial Court,Sec 439 CrPC (Regular Bail),2,1,2,1,1,1,1,0,1,1,1,1,0.9326,1,73,1,1,0.0152,7,1.1337,105.66,0,67915.41,0.198,1,1,0,1,3,0.0607,0.0438,2,1,1
NCRB-SYNTH-103716,Trial Court,Writ Petition (Detention),1,1,2,1,1,1,0,1,1,1,1,1,0.8363,1,26,1,1,0.1945,2,1.0,145.79,0,89211.52,0.0871,1,1,0,0,2,0.0506,0.0461,2,1,1
NCRB-SYNTH-103717,Trial Court,Writ Petition (Detention),1,4,1,0,1,1,0,0,1,1,1,1,0.6373,1,112,1,1,0.087,6,1.1254,85.13,1,63033.49,0.1906,1,1,0,0,4,0.0627,0.0389,2,1,0
NCRB-SYNTH-103720,Trial Court,Sec 439 CrPC (Regular Bail),27,3,2,0,1,1,1,0,1,1,1,0,0.9061,1,96,0,0,0.1874,1,1.0792,118.14,0,18197.02,0.0337,1,1,0,0,7,0.0696,0.0335,5,1,1
NCRB-SYNTH-103721,Trial Court,Sec 482 CrPC (Quashing),4,4,2,0,1,1,0,1,1,1,1,1,0.9172,1,177,0,0,0.1475,1,1.1125,99.85,0,93440.61,0.0667,1,1,0,1,14,0.2419,0.0893,4,1,1
NCRB-SYNTH-103735,Trial Court,Sec 439 CrPC (Regular Bail),1,3,2,0,1,1,1,0,1,1,1,1,0.9683,1,53,0,0,0.111,5,1.2954,58.2,0,121973.79,0.1796,1,1,0,1,11,0.2085,0.0839,5,1,1
NCRB-SYNTH-103746,High Court,Trial Judgment,1,4,1,0,1,1,0,1,1,1,1,1,0.5272,1,26,0,0,0.1542,3,1.1948,170.26,1,48298.65,0.0628,1,1,0,1,42,0.1602,0.0426,4,1,0
NCRB-SYNTH-103753,Trial Court,Writ Petition (Detention),1,1,1,0,1,1,0,1,1,1,1,1,0.8074,1,43,1,1,0.074,4,1.1654,131.18,1,84564.56,0.067,1,1,0,1,12,0.1061,0.0414,4,1,1
NCRB-SYNTH-103755,Trial Court,Sec 439 CrPC (Regular Bail),4,5,2,1,1,1,0,0,1,1,1,1,0.9623,1,102,0,1,0.1381,4,1.0,97.11,0,79360.48,0.0745,1,1,0,1,4,0.0705,0.0438,2,1,1
NCRB-SYNTH-103758,Trial Court,Writ Petition (Detention),7,1,2,0,1,1,0,0,1,1,1,1,0.8457,1,38,0,0,0.0987,6,1.1977,115.72,1,128009.25,0.0936,1,1,0,0,1,0.0967,0.1394,2,1,1
NCRB-SYNTH-103764,Trial Court,Sec 482 CrPC (Quashing),1,1,1,0,1,1,1,0,1,1,1,1,0.9198,1,44,1,1,0.0072,3,1.0,94.88,0,24002.86,0.0811,1,1,0,1,9,0.2349,0.102,5,1,1
NCRB-SYNTH-103766,Trial Court,Writ Petition (Detention),2,4,1,0,1,1,1,1,1,1,1,1,0.7891,1,30,0,0,0.1505,5,1.1265,63.29,0,99777.6,0.0827,1,1,0,1,4,0.0157,0.0097,2,1,1
NCRB-SYNTH-103773,Trial Court,Writ Petition (Detention),1,3,2,0,1,1,0,1,1,1,1,1,0.6206,1,177,0,0,0.077,8,1.0089,170.28,0,115343.57,0.1853,0,0,1,1,9,0.0793,0.0345,5,1,0
NCRB-SYNTH-103782,Trial Court,Writ Petition (Detention),1,4,2,0,1,1,0,1,1,1,1,1,0.4676,1,27,0,0,0.0818,1,1.0,86.12,0,39440.02,0.0711,1,1,0,0,25,0.0936,0.0287,4,1,0
NCRB-SYNTH-103791,Trial Court,Writ Petition (Detention),4,1,1,0,1,1,0,1,1,1,1,1,0.4903,1,160,1,0,0.0259,7,1.128,105.78,0,136226.91,0.0883,0,0,1,0,4,0.0317,0.0197,2,1,0
NCRB-SYNTH-103801,Trial Court,Sec 439 CrPC (Regular Bail),2,5,2,0,1,1,1,1,1,1,1,1,0.3961,1,42,0,0,0.1367,6,1.0,30.56,1,118713.96,0.1606,0,0,1,1,6,0.1997,0.1026,5,1,0
NCRB-SYNTH-103805,Trial Court,Sec 439 CrPC (Regular Bail),1,1,2,0,1,1,0,0,1,1,1,0,0.7299,1,117,0,0,0.0634,7,1.0542,100.99,1,144175.56,0.1177,1,1,0,0,45,0.1452,0.0379,4,1,1
NCRB-SYNTH-103808,Trial Court,Trial Judgment,1,1,2,0,1,1,1,0,1,1,1,1,0.4942,1,55,1,1,0.0162,5,1.1948,151.51,0,32189.07,0.1369,1,1,0,1,8,0.2174,0.0989,5,1,0
NCRB-SYNTH-103813,High Court,Sec 482 CrPC (Quashing),1,3,1,0,1,1,1,1,1,1,1,0,0.7848,1,94,0,0,0.1165,7,1.0485,153.06,0,90079.98,0.0029,1,1,0,1,2,0.0957,0.0872,2,1,1
NCRB-SYNTH-103815,High Court,Writ Petition (Detention),2,3,2,0,1,1,1,0,1,1,1,1,0.4545,1,45,0,0,0.0447,2,1.0379,162.21,1,75775.38,0.0686,1,1,0,0,8,0.0998,0.0454,5,1,0
NCRB-SYNTH-103824,High Court,Writ Petition (Detention),2,3,1,0,1,1,1,0,1,1,1,0,0.8467,1,127,1,1,0.1048,8,1.2414,154.72,0,94096.0,0.1805,1,1,0,1,20,0.2562,0.0842,4,1,1
NCRB-SYNTH-103825,High Court,Writ Petition (Detention),15,1,1,0,1,1,0,0,1,1,1,1,0.9124,1,32,0,0,0.0034,9,1.0752,73.53,0,121740.48,0.001,1,1,0,1,31,0.3167,0.0914,4,1,1
NCRB-SYNTH-103830,High Court,Writ Petition (Detention),2,4,2,1,1,1,1,0,1,1,1,0,0.6769,0,175,0,0,0.0964,8,1.2655,148.39,0,49978.27,0.1678,0,0,1,1,2,0.0369,0.0336,2,1,0
NCRB-SYNTH-103836,High Court,Sec 439 CrPC (Regular Bail),1,3,2,0,1,1,1,1,1,1,1,1,0.5072,0,123,0,0,0.0705,8,1.1105,131.94,0,68510.16,0.1572,1,1,0,1,6,0.2233,0.1148,5,1,0
NCRB-SYNTH-103864,High Court,Sec 482 CrPC (Quashing),1,4,1,0,1,1,0,1,1,1,1,1,0.5426,1,51,1,1,0.0559,8,1.2923,150.12,0,60188.05,0.0837,1,1,0,1,2,0.0803,0.0731,2,1,0
NCRB-SYNTH-103880,Trial Court,Writ Petition (Detention),1,3,1,0,1,1,1,0,1,1,1,0,0.887,1,120,0,0,0.1473,3,1.0921,110.08,0,29681.67,0.0354,1,1,0,1,3,0.0406,0.0293,2,1,1
NCRB-SYNTH-103884,Trial Court,Writ Petition (Detention),1,4,1,0,1,1,1,0,1,1,1,1,0.588,1,104,1,1,0.0086,5,1.0256,157.11,0,121156.56,0.1378,1,1,0,1,4,0.0799,0.0496,2,1,0
NCRB-SYNTH-103904,High Court,Writ Petition (Detention),4,1,1,1,1,1,0,0,1,1,1,1,0.7387,1,32,1,0,0.1295,4,1.0,117.68,0,134108.46,0.1807,0,0,1,1,28,0.2851,0.0847,4,1,1
NCRB-SYNTH-103908,Supreme Court,Writ Petition (Detention),7,5,1,0,1,1,0,0,1,1,1,1,0.5099,1,39,1,1,0.0846,1,1.1492,68.94,1,22787.75,0.1799,1,1,0,0,1,0.084,0.1212,2,1,0
NCRB-SYNTH-103910,Trial Court,Writ Petition (Detention),7,5,2,0,1,1,0,0,1,1,1,1,0.9139,0,120,0,0,0.0538,1,1.1379,137.36,0,125505.91,0.1566,0,0,1,0,25,0.1901,0.0583,4,1,1
NCRB-SYNTH-103912,High Court,Sec 439 CrPC (Regular Bail),1,2,1,0,1,1,1,1,1,1,1,1,0.7565,1,87,0,0,0.0252,3,1.2828,149.61,1,45913.38,0.089,1,1,0,1,2,0.033,0.03,2,1,1
NCRB-SYNTH-103918,Trial Court,Writ Petition (Detention),1,5,1,0,1,1,1,1,1,1,1,0,0.5694,1,50,0,0,0.059,7,1.1932,30.1,1,44888.81,0.1517,1,1,0,1,5,0.2102,0.1173,5,1,0
NCRB-SYNTH-103924,Trial Court,Sec 439 CrPC (Regular Bail),21,3,2,0,1,1,1,0,1,1,1,1,0.6665,1,25,1,0,0.1442,7,1.0,176.79,1,77906.91,0.1944,1,1,0,1,8,0.1677,0.0763,5,1,0
NCRB-SYNTH-103934,Trial Court,Writ Petition (Detention),21,3,1,0,1,1,1,0,1,1,1,1,0.4497,1,113,0,0,0.0308,1,1.2195,105.74,0,98981.02,0.004,1,1,0,1,2,0.0756,0.0688,2,1,0
NCRB-SYNTH-103935,Trial Court,Writ Petition (Detention),1,2,2,0,1,1,1,0,1,1,1,1,0.4224,1,43,0,0,0.0715,5,1.1547,164.01,0,43781.53,0.1672,1,1,0,0,1,0.0827,0.1194,2,1,0
